source,source_type,date,leader,url,title
Montevideo Portal,domestic,,yamandú_orsi,https://www.montevideo.com.uy/Noticias/Una-estudiante-china-canto-una-cancion-de-Ana-Prada-e-hizo-emocionar-a-Orsi-mira-el-video-uc952096,Una estudiante china cantó una canción de Ana Prada e hizo emocionar a Orsi: mirá el video
Montevideo Portal,domestic,,yamandú_orsi,https://www.montevideo.com.uy/Noticias/Paraguayos-brasilenos-y-droga-el-plan-para-robar-un-banco-con-un-tunel-en-Ciudad-Vieja-uc951991,"Paraguayos, brasileños y droga: el plan para robar un banco con un túnel en Ciudad Vieja"
Montevideo Portal,domestic,,yamandú_orsi,https://www.montevideo.com.uy/Noticias/Reunion-entre-Orsi-y-Xi-Jinping-cuales-fueron-los-11-acuerdos-firmados-tras-el-encuentro-uc951916,Reunión entre Orsi y Xi Jinping: cuáles fueron los 11 acuerdos firmados tras el encuentro
National Post,domestic,,mark_carney,https://nationalpost.com/news/world/carney-to-drop-electric-vehicle-mandate,Carney set to drop electric vehicle mandate for new fuel-efficiency standards
National Post,domestic,,mark_carney,https://nationalpost.com/news/canada/canada-special-envoys-antisemitism-islamophobia-advisory-council,"Canada will not get new special envoys for combatting antisemitism, Islamophobia. Instead, feds anno"
National Post,domestic,,mark_carney,https://nationalpost.com/video/395ef87c-029e-11f1-8826-82feabb332da/carney-marks-30th-black-history-month-in-canada-acknowledging-history-of-injustice,Carney marks 30th Black History Month in Canada acknowledging history of injustice
NewsMaker,domestic,,maia_sandu,https://newsmaker.md/ro/in-sala-erau-fostul-actualul-si-viitorul-presedinte-al-moldovei-usatii-despre-reactia-sa-la-discursul-maiei-sandu-la-apce,"„În sală erau fostul, actualul și viitorul președinte al Moldovei”. Usatîi, despre reacția sa la dis"
NewsMaker,domestic,,maia_sandu,https://newsmaker.md/ro/sandu-despre-propunerea-de-a-fi-nominalizata-la-nobel-ucrainenii-care-au-revenit-acasa-din-rusia-merita-premiul-pacii,"Sandu, despre propunerea de a fi nominalizată la Nobel: „Ucrainenii care au revenit acasă din Rusia "
NewsMaker,domestic,,maia_sandu,https://newsmaker.md/ro/maia-sandu-propusa-pentru-nominalizare-la-premiul-nobel-pentru-pace-s-a-aflat-in-prima-linie-a-apararii-democratiei-in-europa,"Maia Sandu, propusă pentru nominalizare la Premiul Nobel pentru Pace: „S-a aflat în prima linie a ap"
NewsMaker,domestic,,maia_sandu,https://newsmaker.md/ro/video-sandu-va-fi-nominalizata-la-premiul-nobel-ceban-gata-sa-se-vada-cu-dracul-chisinaul-blocat-3-zile,"(VIDEO) Sandu va fi nominalizată la Premiul Nobel?/Ceban, gata să se vadă cu dracul/Chișinăul, bloca"
NewsMaker,domestic,,maia_sandu,https://newsmaker.md/ro/ce-mare-noroc-ar-avea-cele-doua-maluri-ale-prutului-reactii-dupa-ce-maia-sandu-a-fost-propusa-pentru-nominalizare-la-premiul-nobel-pentru-pace,"„Ce mare noroc ar avea cele două maluri ale Prutului”: Reacții, după ce Maia Sandu a fost propusă pe"
NewsMaker,domestic,,maia_sandu,https://newsmaker.md/ro/nm-espresso-maia-sandu-a-fost-propusa-pentru-premiul-nobel-dodon-a-inceput-o-campanie-impotriva-unirii-ceban-este-gata-de-o-intalnire-cu-diavolul,"NM Espresso: Maia Sandu a fost propusă pentru Premiul Nobel, Dodon a început o campanie împotriva un"
NewsMaker,domestic,,maia_sandu,https://newsmaker.md/ro/pentru-ce-merite-dodon-a-comentat-nominalizarea-maiei-sandu-la-premiul-nobel-pentru-pace,„Pentru ce merite?”: Dodon a comentat nominalizarea Maiei Sandu la Premiul Nobel pentru Pace
Office of the President,domestic,,alexander_stubb,https://www.presidentti.fi/en/president-stubb-to-visit-kouvola/,President Stubb to visit Kouvola
Office of the President,domestic,,gitanas_nausėda,https://lrp.lt/en/news/gitanas-nauseda-discussed-strengthening-eu-competitiveness-with-the-president-of-the-european-council/46862,Gitanas Nausėda discussed strengthening EU competitiveness with the President of the European Counci
Office of the President,domestic,,gitanas_nausėda,https://lrp.lt/fr/actualites/le-president-et-le-president-du-conseil-europeen-ont-discute-du-renforcement-de-la-competitivite-de-lue/46860,Le Président et le président du Conseil européen ont discuté du renforcement de la compétitivité de 
Office of the President,domestic,,volodymyr_zelenskyy,https://www.president.gov.ua/en/news/all?date-from=05-02-2025&date-to=05-02-2026&page=2,All news — Official web site of the President of Ukraine
Office of the President,domestic,,volodymyr_zelenskyy,https://www.president.gov.ua/en/news/prezident-vidznachiv-ordenami-za-muzhnist-voyina-vladislava-102685,President Honored Warrior Vladyslav Rozhkovskyi and War Correspondent Maryan Kushnir with Orders “Fo
Office of the President,domestic,,volodymyr_zelenskyy,https://www.president.gov.ua/en/news/prezident-ukrayini-ta-premyer-ministr-polshi-vshanuvali-pamy-102717,The President of Ukraine and the Prime Minister of Poland Honored the Memory of Fallen Ukrainian War
Office of the President,domestic,,volodymyr_zelenskyy,https://www.president.gov.ua/en/news/ukrayina-zaprovadila-sankciyi-proti-osib-i-kompanij-yaki-pri-102769,Ukraine Imposed Sanctions on Individuals and Companies Involved in Russia’s Military-Industrial Comp
Office of the President,domestic,,volodymyr_zelenskyy,https://www.president.gov.ua/en/news/ukrayina-sinhronizuvala-sankciyi-velikoyi-britaniyi-shodo-ko-102677,"Ukraine Synchronized the UK Sanctions Against Former Oligarch Firtash and His Close Associates, and "
Office of the President,domestic,,volodymyr_zelenskyy,https://www.president.gov.ua/en/news/prezident-obgovoriv-z-ministrom-zakordonnih-sprav-estoniyi-d-102745,The President and the Minister of Foreign Affairs of Estonia Discussed Additional Contributions to t
Office of the President,domestic,,volodymyr_zelenskyy,https://www.president.gov.ua/en/news/prezident-prisvoyiv-derzhavnomu-universitetu-kiyivskij-aviac-102757,The President Granted National Status to the State University “Kyiv Aviation Institute” and Met with
Office of the Prime Minister,domestic,,mark_carney,https://www.pm.gc.ca/en/news/readouts/2026/02/02/prime-minister-carney-speaks-prime-minister-denmark-mette-frederiksen,Prime Minister Carney speaks with Prime Minister of Denmark Mette Frederiksen
Office of the Prime Minister,domestic,,mark_carney,https://www.pm.gc.ca/en,Right Honourable Mark Carney
Onet,domestic,,donald_tusk,"https://www.onet.pl/informacje/onetwiadomosci/prof-dudek-krytycznie-o-pomysle-donalda-tuska-chodzi-o-afere-epsteina/plf19se,79cfc278","Tusk powołał specjalny zespół w sprawie afery Epsteina. Prof. Dudek z niego drwi. ""Pięciorzędne"""
Onet,domestic,,donald_tusk,https://wiadomosci.onet.pl/kraj/prokuratorzy-zaskoczeni-ruchem-premiera-w-sprawie-epsteina-mozliwe-ze-powstana-dwa/clchzse,"Donald Tusk zaskoczył ruchem w sprawie afery Epsteina. ""Uderzanie w Trumpa to cios w PiS"""
Onet,domestic,,donald_tusk,"https://www.onet.pl/informacje/onetwiadomosci/polska-w-radzie-pokoju-prezydencki-minister-ma-pytanie-do-rzadu/r7djthv,79cfc278","Człowiek prezydenta z ważnym pytaniem do rządu. ""Trzeba to zakomunikować"""
Onet,domestic,,donald_tusk,https://wiadomosci.onet.pl/kraj/usa-zrywaja-kontakty-z-wlodzimierzem-czarzastym-donald-tusk-zabral-glos/ms5zpnj,USA zrywają kontakty z Włodzimierzem Czarzastym. Donald Tusk zabrał głos
Onet,domestic,,donald_tusk,"https://www.onet.pl/informacje/onetwiadomosci/stan-wyjatkowy-czarzasty-na-wojnie-z-nawrockim-trump-chce-rozbic-koalicje/q316gl0,79cfc278","""Stan Wyjątkowy"". Czarzasty na wojnie z Nawrockim. Trump chce rozbić koalicję"
Onet,domestic,,donald_tusk,https://wiadomosci.onet.pl/trojmiasto/donald-tusk-dotrzymal-slowa-danego-mlodym-pilkarzom-dzielimy-poki-jest-cieple/9ev9m31,"Donald Tusk dotrzymał słowa danego młodym piłkarzom. ""Dzielimy, póki jest ciepłe"""
Onet,domestic,,donald_tusk,https://wiadomosci.onet.pl/swiat/donald-tusk-rozpoczal-wizyte-w-kijowie-towarzyszy-mu-minister-finansow/9ssp1bl,Donald Tusk przybył do Kijowa. Spotkał się z Wołodymyrem Zełenskim
Onet,domestic,,donald_tusk,https://wiadomosci.onet.pl/swiat/spotkanie-premierow-polski-i-ukrainy-kluczowym-punktem-kontynuacja-pomocy/5yksyf6,"Spotkanie premierów Polski i Ukrainy. ""Kluczowym punktem kontynuacja pomocy"""
Onet,domestic,,karol_nawrocki,https://wiadomosci.onet.pl/kraj/reporter-tvn-u-zapytal-nawrockiego-o-pol-roku-prezydentury-tak-odpowiedzial/mhqj5gc,Dziennikarz TVN24 spotkał Karola Nawrockiego w wiosce olimpijskiej. O to go zapytał
Onet,domestic,,karol_nawrocki,https://przegladsportowy.onet.pl/igrzyska-olimpijskie/tylko-spojrzcie-co-zalozyl-na-siebie-karol-nawrocki-podczas-igrzysk/h8h685m,"Tylko spójrzcie, co założył na siebie Karol Nawrocki podczas igrzysk"
Onet,domestic,,karol_nawrocki,"https://www.onet.pl/informacje/onetwiadomosci/stan-wyjatkowy-czarzasty-na-wojnie-z-nawrockim-trump-chce-rozbic-koalicje/q316gl0,79cfc278","""Stan Wyjątkowy"". Czarzasty na wojnie z Nawrockim. Trump chce rozbić koalicję"
Onet,domestic,,karol_nawrocki,https://przegladsportowy.onet.pl/igrzyska-olimpijskie/tak-karol-nawrocki-zareagowal-na-zachowanie-wlochow-wprost/9bq1mhw,Tak Karol Nawrocki zareagował na zachowanie Włochów. Wprost
Onet,domestic,,karol_nawrocki,"https://www.onet.pl/styl-zycia/plejada/karol-nawrocki-zobaczyl-to-na-igrzyskach-w-mediolanie-do-sieci-trafilo-zdjecie/499rccy,0898b825",Karol Nawrocki zobaczył to na igrzyskach. Do sieci trafiło zdjęcie
Onet,domestic,,karol_nawrocki,"https://www.onet.pl/styl-zycia/plejada/karol-nawrocki-z-synem-na-igrzyskach-w-mediolanie-ich-reakcje-uchwycily-kamery/v027vbc,0898b825",Karol Nawrocki z synem na igrzyskach w Mediolanie. Ich reakcje uchwyciły kamery
Onet,domestic,,karol_nawrocki,"https://www.onet.pl/informacje/onetwiadomosci/jd-vance-wygwizdany-na-san-siro-tak-zareagowal-karol-nawrocki/5td9y50,79cfc278",Wiceprezydent USA wygwizdany na San Siro. Tak zareagował Karol Nawrocki
Onet,domestic,,karol_nawrocki,https://przegladsportowy.onet.pl/igrzyska-olimpijskie/polacy-na-to-czekali-oto-co-zrobil-karol-nawrocki-pojawil-sie-pilny-wpis/pcmepry,Polacy na to czekali! Oto co zrobił Karol Nawrocki. Pojawił się pilny wpis
Onet,domestic,,karol_nawrocki,https://przegladsportowy.onet.pl/igrzyska-olimpijskie/tvp-pominela-nawrockiego-podczas-otwarcia-igrzysk-dyrektor-reaguje/c3wtbs3,TVP pominęła Nawrockiego podczas otwarcia igrzysk. Dyrektor reaguje
Onet,domestic,,karol_nawrocki,https://przegladsportowy.onet.pl/igrzyska-olimpijskie/tak-karol-nawrocki-zareagowal-na-widok-polakow-na-otwarcie-io-jest-nagranie/fxnlv8z,Tak Karol Nawrocki zareagował na widok Polaków na otwarcie IO! Jest nagranie
Onet,domestic,,karol_nawrocki,https://przegladsportowy.onet.pl/igrzyska-olimpijskie/taki-transparent-pojawil-sie-na-igrzyskach-na-oczach-karola-nawrockiego/syjedz8,Karol Nawrocki we Włoszech. Oto co wywiesil Polacy
Onet,domestic,,karol_nawrocki,https://przegladsportowy.onet.pl/igrzyska-olimpijskie/oto-z-kim-spotkal-sie-karol-nawrocki-polska-wchodzi-do-gry-o-igrzyska/f27w0bw,Oto z kim spotkał się Karol Nawrocki. Polska wchodzi do gry o igrzyska
Onet,domestic,,karol_nawrocki,"https://www.onet.pl/styl-zycia/plejada/marta-nawrocka-od-pol-roku-jest-pierwsza-dama-ekspertka-porownuje-ja-do-melanii-trump/yq8njjd,0898b825",Pół roku Marty Nawrockiej w roli pierwszej damy. Ekspertka porównuje ją do Melanii Trump
Onet,domestic,,karol_nawrocki,"https://www.onet.pl/styl-zycia/plejada/dorota-zawadzka-ocenila-prezydenture-karola-nawrockiego-wspomniala-o-rekordzie/dyrmtse,0898b825",Dorota Zawadzka podsumowuje pół roku prezydentury Karola Nawrockiego. Wspomniała o rekordzie
PAP,domestic,,karol_nawrocki,https://www.pap.pl/aktualnosci/polish-president-calls-top-level-security-meeting,Polish president calls top-level security meeting
PAP,domestic,,karol_nawrocki,https://www.pap.pl/aktualnosci/prezydent-zwoluje-rade-bezpieczenstwa-narodowego-1,Prezydent zwołuje Radę Bezpieczeństwa Narodowego. Omówione zostaną trzy tematy
PAP,domestic,,karol_nawrocki,https://www.pap.pl/aktualnosci/w-piatek-w-mediolanie-prezydent-rp-spotka-sie-z-giorgia-meloni,W piątek w Mediolanie prezydent RP spotka się z Giorgią Meloni
PAP,domestic,,karol_nawrocki,https://www.pap.pl/aktualnosci/prezydenci-polski-i-izraela-rozmawiali-o-bezpieczenstwie-i-relacjach-dwustronnych-0,Prezydenci Polski i Izraela rozmawiali o bezpieczeństwie i relacjach dwustronnych
PAP,domestic,,karol_nawrocki,https://www.pap.pl/aktualnosci/prezydent-ulaskawil-trzy-osoby-nie-zastosowal-prawa-laski-wobec-pieciu-osob,Prezydent ułaskawił trzy osoby. Nie zastosował prawa łaski wobec pięciu osób
PAP,domestic,,karol_nawrocki,https://www.pap.pl/aktualnosci/paszteciki,Tag: paszteciki
PAP,domestic,,karol_nawrocki,https://www.pap.pl/aktualnosci/olena-pech,Tag: Ołena Pech
Planalto,domestic,,lula_da_silva,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/central-de-conteudo/textos/pacto-brasil-entre-os-tres-poderes-para-enfrentamento-do-feminicidio,Pacto Brasil entre os Três Poderes para Enfrentamento do Feminicídio — Planalto
Planalto,domestic,,lula_da_silva,https://www.gov.br/planalto/en/follow-the-government/speeches-statements/2026/speech-by-president-lula-at-the-launch-of-the-national-pact-brazil-against-femicide,Speech by President Lula at the launch of the National Pact: Brazil Against Femicide — Planalto
Planalto,domestic,,lula_da_silva,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/discursos-e-pronunciamentos/discurso-do-presidente-lula-no-lancamento-do-pacto-brasil-de-enfrentamento-ao-feminicidio,Discurso do presidente Lula no lançamento do Pacto Brasil de Enfrentamento ao Feminicídio
Planalto,domestic,,lula_da_silva,https://www.gov.br/mdic/pt-br/assuntos/noticias/2026/fevereiro/governo-vai-trabalhar-com-o-congresso-para-a-votacao-celere-do-acordo-mercosul-ue,Alckmin: governo vai trabalhar com o Congresso para a votação célere do acordo Mercosul-UE
Planalto,domestic,,lula_da_silva,https://www.gov.br/planalto/en/follow-the-government/speeches-statements/2026,2026 — Planalto
Planalto,domestic,,lula_da_silva,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/noticias/2026/02/lula-em-mensagem-ao-congresso-201cvamos-continuar-trabalhando-juntos-e-juntas-para-que-o-ano-de-2026-seja-ainda-melhor201d,Lula em Mensagem ao Congresso: “Vamos continuar trabalhando juntos e juntas para que o ano de 2026 s
Planalto,domestic,,lula_da_silva,http://www.ba.gov.br/comunicacao/pauta/aviso-de-pauta-nesta-sexta-6-presidente-lula-e-governador-jeronimo-entregam-ambulancias-do,"Aviso de pauta | Nesta sexta (6), presidente Lula e governador Jerônimo entregam ambulâncias do SAMU"
Planalto,domestic,,lula_da_silva,https://www.alagoinhas.ba.gov.br/index.php/alagoinhas-e-contemplada-com-odontomovel-do-novo-pac-saude/,Alagoinhas é contemplada com odontomóvel do Novo PAC Saúde
Planalto,domestic,,lula_da_silva,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/aviso-as-redacoes/briefing-sobre-as-visitas-do-presidente-luiz-inacio-lula-da-silva-a-india-e-a-coreia-do-sul-18-a-24-de-fevereiro-de-2026,Briefing sobre as visitas do Presidente Luiz Inácio Lula da Silva à Índia e à Coreia do Sul (18 a 24
Postimees,domestic,,kristen_michal,https://www.postimees.ee/8410382/kristen-michal-presidendi-sonad-olid-ebaonnestunud-kurb-et-ma-pean-neid-kommenteerima,"Kristen Michal: presidendi sõnad olid ebaõnnestunud, kurb, et ma pean neid kommenteerima"
Postimees,domestic,,kristen_michal,https://www.postimees.ee/8410314/video-valitsuse-pressikonverentsil-andsid-aru-michal-kallas-keldo-ja-pakosta,"VIDEO ⟩ Valitsuse pressikonverentsil andsid aru Michal, Kallas, Keldo ja Pakosta"
Postimees,domestic,,kristen_michal,https://tv.postimees.ee/8303693/otse-postimehest-kristen-michal-valitsust-ei-pea-armastama-aga-oma-riiki-voiks,"OTSE POSTIMEHEST ⟩ Kristen Michal: valitsust ei pea armastama, aga oma riiki võiks"
Președintele Republicii Moldova,domestic,,maia_sandu,https://presedinte.md/rom/presa/presedinta-maia-sandu-l-a-primit-pe-ministrul-afacerilor-externe-al-lituaniei-kstutis-budrys,"Președinta Maia Sandu l-a primit pe Ministrul Afacerilor Externe al Lituaniei, Kęstutis Budrys"
Reuters,wire,,claudia_sheinbaum,https://www.reuters.com/world/americas/mexicos-sheinbaum-aims-send-humanitarian-aid-cuba-by-monday-2026-02-06/,Mexico's Sheinbaum aims to send humanitarian aid to Cuba by Monday
Reuters,wire,,claudia_sheinbaum,https://www.reuters.com/fact-check/espanol/KURQKGLBVNKIDAL5L62IRX2F74-2026-02-02/,"Verificación: Video antiguo muestra protesta en Los Ángeles, no bienvenida a Sheinbaum en EEUU"
Reuters,wire,,donald_tusk,https://www.reuters.com/world/poland-probe-possible-links-between-epstein-russia-pm-tusk-says-2026-02-03/,"Poland to probe possible links between Epstein and Russia, PM Tusk says"
Reuters,wire,,donald_tusk,https://www.reuters.com/world/poland-preparing-56-million-aid-package-ukraine-says-tusk-2026-02-05/,"Poland preparing $56 million aid package for Ukraine, says Tusk"
Reuters,wire,,donald_tusk,https://www.reuters.com/business/aerospace-defense/ukraine-imposes-sanctions-foreign-suppliers-components-russian-missiles-2026-02-08/,Ukraine imposes sanctions on foreign suppliers of components for Russian missiles
Reuters,wire,,emmanuel_macron,https://www.reuters.com/world/europe/pro-russia-disinformation-falsely-links-macron-epstein-french-government-source-2026-02-06/,"Pro-Russia disinformation falsely links Macron to Epstein, French government source says"
Reuters,wire,,emmanuel_macron,https://www.reuters.com/world/middle-east/france-bahrain-sign-bilateral-deal-defence-2026-02-06/,France and Bahrain sign bilateral deal on defence
Reuters,wire,,emmanuel_macron,https://www.reuters.com/world/french-presidents-top-diplomat-held-talks-moscow-tuesday-sources-say-2026-02-04/,"French president's top diplomat held talks in Moscow on Tuesday, sources say"
Reuters,wire,,friedrich_merz,https://www.reuters.com/world/middle-east/germanys-merz-shares-concerns-over-iran-escalation-gulf-trip-2026-02-05/,Germany's Merz promises arms cooperation as he seeks more Qatari energy
Reuters,wire,,friedrich_merz,https://www.reuters.com/sitemap/2026-02/05/6/,Articles sitemap of 2026-02-05
Reuters,wire,,friedrich_merz,https://www.reuters.com/business/finance/germanys-merz-heads-saudi-gulf-quest-new-partners-2026-02-04/,"Germany's Merz heads to Saudi, Gulf in quest for new partners"
Reuters,wire,,friedrich_merz,https://www.reuters.com/sitemap/2026-02/04/9/,Articles sitemap of 2026-02-04
Reuters,wire,,friedrich_merz,https://www.reuters.com/video/watch/idRW205002022026RP1/,Germany's Merz says transatlantic relationship has changed
Reuters,wire,,friedrich_merz,https://www.reuters.com/world/germanys-merz-says-eu-willing-talk-russia-will-not-hold-parallel-talks-2026-02-06/,"Germany's Merz says EU willing to talk to Russia, but will not hold 'parallel' talks"
Reuters,wire,,friedrich_merz,https://www.reuters.com/business/media-telecom/germanys-cdu-weighs-social-media-age-curbs-under-16s-2026-02-06/,Germany's CDU weighs social media ban for under-16s
Reuters,wire,,friedrich_merz,https://www.reuters.com/world/germanys-merz-visit-washington-march-die-welt-reports-2026-02-06/,"Germany's Merz to visit Washington in March, Die Welt reports"
Reuters,wire,,giorgia_meloni,https://www.reuters.com/sports/meloni-condemns-enemies-italy-after-clashes-olympics-host-city-milan-2026-02-08/,Meloni and IOC condemn clashes in Olympics host Milan after protest
Reuters,wire,,giorgia_meloni,https://www.reuters.com/world/angel-meloni-scrubbed-off-rome-church-painting-priests-orders-2026-02-04/,'Angel Meloni' scrubbed off Rome church painting on priest's orders
Reuters,wire,,giorgia_meloni,https://www.reuters.com/world/italys-meloni-plays-down-ice-agent-furore-she-meets-vance-2026-02-06/,Italy's Meloni plays down ICE agent furore as she meets Vance
Reuters,wire,,keir_starmer,https://www.reuters.com/world/europe/once-feted-mandelson-becomes-nightmare-weakened-uk-pm-starmer-2026-02-05/,Once feted Mandelson becomes nightmare for weakened UK PM Starmer
Reuters,wire,,keir_starmer,https://www.reuters.com/world/uk/uks-starmer-apologises-epstein-victims-appointing-mandelson-2026-02-05/,"UK's Starmer apologises to Epstein victims over Mandelson, but comes out fighting"
Reuters,wire,,keir_starmer,https://www.reuters.com/world/uk/uks-starmer-says-mandelson-repeatedly-lied-about-epstein-regrets-appointing-him-2026-02-04/,"UK's Starmer expresses regret over Mandelson, says ex-ambassador 'lied repeatedly'"
Reuters,wire,,keir_starmer,https://www.reuters.com/world/europe/uks-starmer-discussed-ukraine-call-with-trump-british-government-says-2026-02-03/,"UK, US agree Chagos air base is of strategic importance after Trump criticism of deal"
Reuters,wire,,keir_starmer,https://www.reuters.com/world/uk/pressure-grows-british-prime-minister-starmer-over-mandelson-fallout-2026-02-08/,Pressure grows on British Prime Minister Starmer over Mandelson fallout
Reuters,wire,,keir_starmer,https://www.reuters.com/world/uk/uk-borrowing-costs-rise-concerns-about-starmers-future-mount-2026-02-05/,UK borrowing costs rise as concerns about Starmer's future mount
Reuters,wire,,lula_da_silva,https://www.reuters.com/world/americas/brazils-debt-stabilization-hinges-monetary-policy-says-central-bank-contender-2026-02-06/,"Brazil's debt stabilization hinges on monetary policy, says central bank contender"
Reuters,wire,,lula_da_silva,https://www.reuters.com/world/americas/brazil-central-bank-signals-rate-cut-cycle-vows-keep-policy-tight-2026-02-03/,Brazil central bank signals rate-cut cycle but vows to keep policy tight
Reuters,wire,,lula_da_silva,https://www.reuters.com/world/brazil/,Brazil News | Today's Latest Stories
Reuters,wire,,lula_da_silva,https://www.reuters.com/fact-check/portugues/44B2XFPJZZJKXKGP6X662JFJFU-2026-02-04/,Checagem de fatos: CNN Brasil não “desmentiu” dados de emprego citados por Lula no Panamá
Reuters,wire,,lula_da_silva,https://www.reuters.com/sitemap/2026-02/06/30/,Articles sitemap of 2026-02-06
Reuters,wire,,lula_da_silva,https://www.reuters.com/sitemap/2026-02/03/2/,Articles sitemap of 2026-02-03
Reuters,wire,,lula_da_silva,https://www.reuters.com/fact-check/portugues/LOL7DC2K6VIFLPF2RZWGRRBCJY-2026-02-06/,Checagem de fatos: Vídeo de Bolsonaro chorando não tem relação com resultado das eleições
Reuters,wire,,lula_da_silva,https://www.reuters.com/business/energy/brazils-petrobras-buys-stake-namibia-offshore-oil-exploration-block-2026-02-06/,Brazil's Petrobras buys stake in Namibia offshore oil exploration block
Reuters,wire,,lula_da_silva,https://www.reuters.com/world/americas/brazils-lula-likely-visit-washington-early-march-2026-02-05/,Brazil's Lula likely to visit Washington in early March
Reuters,wire,,lula_da_silva,https://www.reuters.com/world/americas/lula-inclined-back-haddad-nominees-brazil-central-bank-sources-say-2026-02-03/,"Lula inclined to back Haddad nominees for Brazil central bank, sources say"
Reuters,wire,,lula_da_silva,https://www.reuters.com/fact-check/portugues/A3HJ76P4CNN3PFVHZEN6DHNY24-2026-02-03/,Checagem de fatos: Vídeo em que Lula promete punir agressores do cão Orelha é montagem
Reuters,wire,,mark_carney,https://www.reuters.com/sustainability/climate-energy/another-climate-retreat-canada-scraps-ev-sales-mandate-2026-02-05/,"In another climate retreat, Canada scraps EV sales mandate"
Reuters,wire,,mark_carney,https://www.reuters.com/legal/litigation/canada-rolls-back-ev-regulations-boosts-incentives-2026-02-05/,Canada rolls back EV regulations but boosts incentives
Reuters,wire,,mark_carney,https://www.reuters.com/video/watch/idRW312005022026RP1/,Canada drops EV sales quota amid auto industry pressure
Reuters,wire,,mark_carney,https://www.reuters.com/video/sustainable-business/,Canada drops EV sales quota amid auto industry pressure
Reuters,wire,,mark_carney,https://www.reuters.com/world/americas/canadas-carney-wins-admiration-globally-struggles-to-lower-food-costs-home-2026-02-05/,Canada's Carney wins admiration globally but struggles to lower food costs at home
Reuters,wire,,mark_carney,https://www.reuters.com/pictures/pictures-day-february-4-2026-2026-02-04/GEEQIEFGF5NMZEIIMKTYZEMM2E/,"Pictures of the Day | February 4, 2026"
Reuters,wire,,mark_carney,https://www.reuters.com/sustainability/sustainable-finance-reporting/can-carneys-example-prod-corporates-talk-about-climate-action-again--ecmii-2026-02-02/,Can Carney’s example prod corporates to talk about climate action again?
Reuters,wire,,volodymyr_zelenskyy,https://www.reuters.com/video/watch/idRW251104022026RP1/,"Zelenskiy: Russia has broken ceasefire, snubbed US"
Reuters,wire,,volodymyr_zelenskyy,https://www.reuters.com/video/watch/idRW357507022026RP1/,"US wants Russia and Ukraine to end war by summer, Zelenskiy says"
Reuters,wire,,yamandú_orsi,https://www.reuters.com/world/china/chinas-xi-calls-equal-multipolar-world-he-meets-uruguay-leader-2026-02-03/,"China's Xi calls for 'equal, multipolar world' as he meets Uruguay leader"
Rzeczpospolita,domestic,,donald_tusk,https://www.rp.pl/komentarze/art43750491-artur-bartkiewicz-jeffrey-epstein-i-rbn-o-wlodzimierzu-czarzastym-czyli-gra-w-skojarzenia,"Dlaczego rząd zajmie się aktami Epsteina, a Rada Bezpieczeństwa Narodowego Czarzastym?"
Rzeczpospolita,domestic,,donald_tusk,https://www.rp.pl/polityka/art43745271-tusk-powolal-specjalny-zespol-chodzi-o-skandal-zwiazany-z-pedofilia-w-usa,Rozpocznie się śledztwo ws. skandalu związanego z pedofilią w USA? Jest komentarz Tuska
Rzeczpospolita,domestic,,donald_tusk,https://www.rp.pl/komentarze/art43747611-hubert-salik-dwa-warianty-zmiany-rzadu-kazdy-jest-zly,"A co, jeśli politycy PiS okłamują Władysława Kosiniaka-Kamysza?"
Rzeczpospolita,domestic,,donald_tusk,https://www.rp.pl/polityka/art43763051-donald-trump-oferowal-miliardy-za-nazwanie-lotniska-jego-imieniem,"Niezwykła propozycja Trumpa: Odblokuję miliardy, jeśli nazwiecie na moją cześć lotnisko"
Rzeczpospolita,domestic,,donald_tusk,https://www.rp.pl/polityka/art43769051-sondaz-fotel-wicepremiera-dla-katarzyny-pelczynskiej-nalecz-znamy-zdanie-polakow,Nie ma entuzjazmu. Sondaż o stanowisku wicepremiera dla liderki Polski 2050
Rzeczpospolita,domestic,,karol_nawrocki,https://www.rp.pl/komentarze/art43751191-zuzanna-dabrowska-ustawka-na-rbn-oplaci-sie-i-karolowi-nawrockiemu-i-wlodzimierzowi-czarzastemu,"Włodzimierz Czarzasty, czyli wisienka na torcie Karola Nawrockiego"
Rzeczpospolita,domestic,,karol_nawrocki,https://www.rp.pl/komentarze/art43757711-michal-szuldrzynski-rozmienianie-rbn-na-drobne-duzy-blad-karola-nawrockiego,Duży błąd Karola Nawrockiego. Chodzi o Radę Bezpieczeństwa Narodowego
Rzeczpospolita,domestic,,karol_nawrocki,https://www.rp.pl/wojsko/art43756501-gen-roman-polko-nie-szanuje-prezydenta-trumpa-ktory-obraza-polskich-i-natowskich-weteranow,Gen. Roman Polko: Karol Nawrocki ma obowiązek być „murem za mundurem”
Rzeczpospolita,domestic,,karol_nawrocki,https://www.rp.pl/komentarze/art43750491-artur-bartkiewicz-jeffrey-epstein-i-rbn-o-wlodzimierzu-czarzastym-czyli-gra-w-skojarzenia,"Dlaczego rząd zajmie się aktami Epsteina, a Rada Bezpieczeństwa Narodowego Czarzastym?"
